Exercício: 2021
Escopo: Estados/DF
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.4.0.0.00.0.0 - Receita Agropecuária";"siconfi-cor_RO1.4.0.0.00.0.0";2531157,06
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.5.0.0.00.0.0 - Receita Industrial";"siconfi-cor_RO1.5.0.0.00.0.0";49322,99
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.0.0.00.0.0 - Receita de Serviços";"siconfi-cor_RO1.6.0.0.00.0.0";585607956,22
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais";"siconfi-cor_RO1.6.1.0.00.0.0";116006497,36
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.1.0.01.0.0 - Serviços Administrativos e Comerciais Gerais";"siconfi-cor_RO1.6.1.0.01.0.0";71338007,59
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.1.0.02.0.0 - Inscrição em Concursos e Processos Seletivos";"siconfi-cor_RO1.6.1.0.02.0.0";8229492,8
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.1.0.03.0.0 - Serviços de Registro, Certificação e Fiscalização";"siconfi-cor_RO1.6.1.0.03.0.0";36435592,87
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.1.0.04.0.0 - Serviços de Informação e Tecnologia";"siconfi-cor_RO1.6.1.0.04.0.0";3404,1
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.2.0.00.0.0 - Serviços e Atividades Referentes à Navegação e ao Transporte";"siconfi-cor_RO1.6.2.0.00.0.0";2159915,63
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.2.0.02.0.0 - Serviços de Transporte";"siconfi-cor_RO1.6.2.0.02.0.0";2159915,63
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.3.0.00.0.0 - Serviços e Atividades Referentes à Saúde";"siconfi-cor_RO1.6.3.0.00.0.0";464556709,56
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.3.0.02.0.0 - Serviços de Assistência à Saúde de Servidores Civis e Militares";"siconfi-cor_RO1.6.3.0.02.0.0";464556709,56
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.3.0.02.1.0 - Serviços de Assistência à Saúde Suplementar do Servidor Civil";"siconfi-cor_RO1.6.3.0.02.1.0";379947533,52
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.3.0.02.2.0 - Serviços de Assistência Médico-Hospitalar do Militar";"siconfi-cor_RO1.6.3.0.02.2.0";84609176,04
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.4.0.00.0.0 - Serviços e Atividades Financeiras";"siconfi-cor_RO1.6.4.0.00.0.0";2884833,67
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.6.4.0.01.0.0 - Retorno de Operações, Juros e Encargos Financeiros";"siconfi-cor_RO1.6.4.0.01.0.0";2884833,67
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.0.0.00.0.0 - Transferências Correntes";"siconfi-cor_RO1.7.0.0.00.0.0";7570712624,54
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.0.00.0.0 - Transferências da União e de suas Entidades";"siconfi-cor_RO1.7.1.0.00.0.0";3458419058,95
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.00.0.0 - Transferências da União - Específicas de Estados, DF e Municípios";"siconfi-cor_RO1.7.1.8.00.0.0";3458419058,95
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.01.0.0 - Participação na Receita da União";"siconfi-cor_RO1.7.1.8.01.0.0";2021296707,13
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.01.1.0 - Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal";"siconfi-cor_RO1.7.1.8.01.1.0";1593433742,2
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.01.6.0 - Cota-Parte do Imposto Sobre Produtos Industrializados ¿ Estados Exportadores de Produtos Industrializados";"siconfi-cor_RO1.7.1.8.01.6.0";411316827,75
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.01.7.0 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico";"siconfi-cor_RO1.7.1.8.01.7.0";16546032,25
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.01.8.0 - Cota-Parte do Imposto Sobre Operações de Crédito, Câmbio e Seguro, ou Relativas a Títulos ou Valores Mobiliários ¿ Comercialização do Ouro";"siconfi-cor_RO1.7.1.8.01.8.0";104,93
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.02.0.0 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais";"siconfi-cor_RO1.7.1.8.02.0.0";27313204,5
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.02.1.0 - Cota-parte da Compensação Financeira de Recursos Hídricos";"siconfi-cor_RO1.7.1.8.02.1.0";13936775,19
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.02.2.0 - Cota-parte da Compensação Financeira de Recursos Minerais - CFEM";"siconfi-cor_RO1.7.1.8.02.2.0";5427756,17
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.02.6.0 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP";"siconfi-cor_RO1.7.1.8.02.6.0";7948673,14
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.03.0.0 - Transferência de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde";"siconfi-cor_RO1.7.1.8.03.0.0";795195796,79
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.03.1.0 - Transferência de Recursos do SUS ¿ Atenção Primária";"siconfi-cor_RO1.7.1.8.03.1.0";30000,00
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.03.2.0 - Transferência de Recursos do SUS ¿ Atenção Especializada";"siconfi-cor_RO1.7.1.8.03.2.0";731384299,38
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.03.3.0 - Transferência de Recursos do SUS ¿ Vigilância em Saúde";"siconfi-cor_RO1.7.1.8.03.3.0";14637757,49
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.03.4.0 - Transferência de Recursos do SUS ¿ Assistência Farmacêutica";"siconfi-cor_RO1.7.1.8.03.4.0";16390418,61
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.03.5.0 - Transferência de Recursos do SUS ¿ Gestão do SUS";"siconfi-cor_RO1.7.1.8.03.5.0";130000,00
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.03.9.0 - Transferência de Recursos do SUS ¿ Outros Programas Financiados por Transferências Fundo a Fundo";"siconfi-cor_RO1.7.1.8.03.9.0";32623321,31
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.05.0.0 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";"siconfi-cor_RO1.7.1.8.05.0.0";353612534,75
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.05.1.0 - Transferências do Salário-Educação";"siconfi-cor_RO1.7.1.8.05.1.0";284732816,35
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.05.2.0 - Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola ¿ PDDE";"siconfi-cor_RO1.7.1.8.05.2.0";115260,00
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.05.3.0 - Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar ¿ PNAE";"siconfi-cor_RO1.7.1.8.05.3.0";48289278,4
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.05.9.0 - Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";"siconfi-cor_RO1.7.1.8.05.9.0";20475180,00
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.10.0.0 - Transferências de Convênios da União e de Suas Entidades";"siconfi-cor_RO1.7.1.8.10.0.0";44984272,8
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.10.9.0 - Outras Transferências de Convênios da União";"siconfi-cor_RO1.7.1.8.10.9.0";44984272,8
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.12.0.0 - Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS";"siconfi-cor_RO1.7.1.8.12.0.0";177690,55
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.1.8.99.0.0 - Outras Transferências da União";"siconfi-cor_RO1.7.1.8.99.0.0";215838852,43
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.3.0.00.0.0 - Transferências dos Municípios e de suas Entidades";"siconfi-cor_RO1.7.3.0.00.0.0";7881823,51
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.3.8.00.0.0 - Transferências dos Municípios -Específicas de Estados, DF e Municípios";"siconfi-cor_RO1.7.3.8.00.0.0";7881823,51
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.3.8.10.0.0 - Transferência de Convênios dos Municípios e de Suas Entidades";"siconfi-cor_RO1.7.3.8.10.0.0";7271219,74
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.3.8.10.9.0 - Outras Transferências de Convênios dos Municípios";"siconfi-cor_RO1.7.3.8.10.9.0";7271219,74
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.3.8.99.0.0 - Outras Transferências dos Municípios";"siconfi-cor_RO1.7.3.8.99.0.0";610603,77
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.4.0.00.0.0 - Transferências de Instituições Privadas";"siconfi-cor_RO1.7.4.0.00.0.0";955422652,45
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.4.8.00.0.0 - Transferências de Instituições Privadas - Específicas de Estados, DF e Municípios";"siconfi-cor_RO1.7.4.8.00.0.0";955422652,45
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.4.8.01.0.0 - Transferência de Convênios de Instituições Privadas para EST/DF/MUN";"siconfi-cor_RO1.7.4.8.01.0.0";11854834,11
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.4.8.10.0.0 - Outras Transferência de Instituições Privadas para EST/DF/MUN - Não Especificadas Anteriormente";"siconfi-cor_RO1.7.4.8.10.0.0";943567818,34
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas";"siconfi-cor_RO1.7.5.0.00.0.0";3148858015,09
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.5.0.00.1.0 - Transferências de Outras Instituições Públicas";"siconfi-cor_RO1.7.5.0.00.1.0";31000,00
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.5.8.00.0.0 - Transferências de Outras Instituições Públicas - Específicas de Estados, DF e Municípios";"siconfi-cor_RO1.7.5.8.00.0.0";3148827015,09
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.5.8.01.0.0 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB";"siconfi-cor_RO1.7.5.8.01.0.0";3148827015,09
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.7.0.00.0.0 - Transferências de Pessoas Físicas";"siconfi-cor_RO1.7.7.0.00.0.0";131074,54
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.7.8.00.0.0 - Transferências de Pessoas Físicas - Específicas de Estados, DF e Municípios";"siconfi-cor_RO1.7.7.8.00.0.0";131074,54
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.7.8.01.0.0 - Transferências de Pessoas Físicas - Específicas de E/DF/M";"siconfi-cor_RO1.7.7.8.01.0.0";131074,54
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.7.7.8.01.9.0 - Outras Transferência de Pessoas Físicas- Específicas de E/DF/M - Não Especificadas Anteriormente";"siconfi-cor_RO1.7.7.8.01.9.0";131074,54
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.0.0.00.0.0 - Outras Receitas Correntes";"siconfi-cor_RO1.9.0.0.00.0.0";491317378,95
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais";"siconfi-cor_RO1.9.1.0.00.0.0";186852053,42
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.1.0.01.0.0 - Multas Previstas em Legislação Específica";"siconfi-cor_RO1.9.1.0.01.0.0";166094792,86
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.1.0.04.0.0 - Multas Previstas na Legislação sobre Defesa dos Direitos Difusos";"siconfi-cor_RO1.9.1.0.04.0.0";890470,44
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.1.0.06.0.0 - Multas por Danos Ambientais";"siconfi-cor_RO1.9.1.0.06.0.0";6594152,81
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.1.0.06.1.0 - Multas Administrativas por Danos Ambientais";"siconfi-cor_RO1.9.1.0.06.1.0";6594152,81
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.1.0.07.0.0 - Multas Aplicadas pelos Tribunais de Contas";"siconfi-cor_RO1.9.1.0.07.0.0";1065690,16
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.1.0.08.0.0 - Multas Decorrentes de Sentenças Judiciais";"siconfi-cor_RO1.9.1.0.08.0.0";5169328,22
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.1.0.09.0.0 - Multas e Juros Previstos em Contratos";"siconfi-cor_RO1.9.1.0.09.0.0";7037618,93
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos";"siconfi-cor_RO1.9.2.0.00.0.0";128349858,79
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.1.00.0.0 - Indenizações";"siconfi-cor_RO1.9.2.1.00.0.0";2011562,69
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.1.01.0.0 - Indenizações por Danos Causados ao Patrimônio Público";"siconfi-cor_RO1.9.2.1.01.0.0";912665,65
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.1.03.0.0 - Indenização por Sinistro";"siconfi-cor_RO1.9.2.1.03.0.0";354106,58
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.1.99.0.0 - Outras Indenizações";"siconfi-cor_RO1.9.2.1.99.0.0";744790,46
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.2.00.0.0 - Restituições";"siconfi-cor_RO1.9.2.2.00.0.0";52979826,05
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.2.01.0.0 - Restituição de Convênios";"siconfi-cor_RO1.9.2.2.01.0.0";22307113,35
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.2.06.0.0 - Restituição de Despesas de Exercícios Anteriores";"siconfi-cor_RO1.9.2.2.06.0.0";30100213,82
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.2.99.0.0 - Outras Restituições";"siconfi-cor_RO1.9.2.2.99.0.0";572498,88
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.3.00.0.0 - Ressarcimentos";"siconfi-cor_RO1.9.2.3.00.0.0";73358470,05
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.3.03.0.0 - Reversão de Garantias";"siconfi-cor_RO1.9.2.3.03.0.0";1770494,14
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.2.3.99.0.0 - Outros Ressarcimentos";"siconfi-cor_RO1.9.2.3.99.0.0";71587975,91
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.3.0.00.0.0 - Bens, Direitos e Valores Incorporados ao Patrimônio Público";"siconfi-cor_RO1.9.3.0.00.0.0";591520,27
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.3.0.01.0.0 - Bens, Direitos e Valores Perdidos em Favor do Poder Público";"siconfi-cor_RO1.9.3.0.01.0.0";1141,56
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.3.0.02.0.0 - Alienação de Bens Apreendidos";"siconfi-cor_RO1.9.3.0.02.0.0";438873,37
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.3.0.02.1.0 - Alienação de Bens e Mercadorias Apreendidos";"siconfi-cor_RO1.9.3.0.02.1.0";438873,37
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.3.0.03.0.0 - Depósitos Abandonados (Dinheiro e/ou Objetos de Valor)";"siconfi-cor_RO1.9.3.0.03.0.0";2057,75
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.3.0.05.0.0 - Receitas Reconhecidas por Força de Decisões Judiciais e de Tribunais Administrativos";"siconfi-cor_RO1.9.3.0.05.0.0";149447,59
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.9.0.00.0.0 - Demais Receitas Correntes";"siconfi-cor_RO1.9.9.0.00.0.0";175523946,47
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.9.0.03.0.0 - Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores";"siconfi-cor_RO1.9.9.0.03.0.0";48270855,61
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.9.0.12.0.0 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência";"siconfi-cor_RO1.9.9.0.12.0.0";61326871,8
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.9.0.12.2.0 - Ônus de Sucumbência";"siconfi-cor_RO1.9.9.0.12.2.0";61326871,8
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.9.0.99.0.0 - Outras Receitas";"siconfi-cor_RO1.9.9.0.99.0.0";65926219,06
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.9.0.99.1.0 - Outras Receitas - Primárias";"siconfi-cor_RO1.9.9.0.99.1.0";57570584,34
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"1.9.9.0.99.2.0 - Outras Receitas - Financeiras";"siconfi-cor_RO1.9.9.0.99.2.0";8355634,72
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.0.0.0.00.0.0 - Receitas de Capital";"siconfi-cor_RO2.0.0.0.00.0.0";161877592,9
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.2.0.0.00.0.0 - Alienação de Bens";"siconfi-cor_RO2.2.0.0.00.0.0";13892851,8
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.2.1.0.00.0.0 - Alienação de Bens Móveis";"siconfi-cor_RO2.2.1.0.00.0.0";10984032,16
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.2.1.3.00.0.0 - Alienação de Bens Móveis e Semoventes";"siconfi-cor_RO2.2.1.3.00.0.0";10861678,26
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.2.1.8.00.0.0 - Alienação de Bens Móveis Específica para Estados, Distrito Federal e Municípios";"siconfi-cor_RO2.2.1.8.00.0.0";122353,9
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.2.1.8.01.0.0 - Alienação de Títulos Mobiliários";"siconfi-cor_RO2.2.1.8.01.0.0";122353,9
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.2.1.8.01.1.0 - Alienação de Investimentos Temporários";"siconfi-cor_RO2.2.1.8.01.1.0";122353,9
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.2.2.0.00.0.0 - Alienação de Bens Imóveis";"siconfi-cor_RO2.2.2.0.00.0.0";2908819,64
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.3.0.0.00.0.0 - Amortização de Empréstimos";"siconfi-cor_RO2.3.0.0.00.0.0";28285222,95
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.3.0.0.06.0.0 - Amortização de Empréstimos Contratuais";"siconfi-cor_RO2.3.0.0.06.0.0";11406269,16
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.3.0.0.07.0.0 - Amortização de Financiamentos";"siconfi-cor_RO2.3.0.0.07.0.0";16878953,79
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.0.0.00.0.0 - Transferências de Capital";"siconfi-cor_RO2.4.0.0.00.0.0";67830081,05
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.1.0.00.0.0 - Transferências da União e de suas Entidades";"siconfi-cor_RO2.4.1.0.00.0.0";63382433,99
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.1.8.00.0.0 - Transferências da União - Específicas de Estados, DF e Municípios";"siconfi-cor_RO2.4.1.8.00.0.0";63382433,99
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.1.8.04.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS - Fundo a Fundo - Bloco de Estruturação da Rede de Serviços Públicos de Saúde";"siconfi-cor_RO2.4.1.8.04.0.0";3707878,00
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.1.8.04.2.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS destinados à Atenção Especializada";"siconfi-cor_RO2.4.1.8.04.2.0";3300000,00
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.1.8.04.3.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS destinados à Vigilância em Saúde";"siconfi-cor_RO2.4.1.8.04.3.0";407878,00
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.1.8.10.0.0 - Transferência de Convênios da União e de suas Entidades";"siconfi-cor_RO2.4.1.8.10.0.0";48297034,41
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.1.8.10.9.0 - Outras Transferências de Convênios da União";"siconfi-cor_RO2.4.1.8.10.9.0";48297034,41
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.1.8.99.0.0 - Outras Transferências da União";"siconfi-cor_RO2.4.1.8.99.0.0";11377521,58
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.3.0.00.0.0 - Transferências dos Municípios e de suas Entidades";"siconfi-cor_RO2.4.3.0.00.0.0";3309484,69
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.3.8.00.0.0 - Transferências dos Municípios e de suas Entidades";"siconfi-cor_RO2.4.3.8.00.0.0";3309484,69
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.3.8.10.0.0 - Transferências de Convênios dos Municípios e de suas Entidades";"siconfi-cor_RO2.4.3.8.10.0.0";644879,87
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.3.8.10.9.0 - Outras Transferências de Convênios dos Municípios";"siconfi-cor_RO2.4.3.8.10.9.0";644879,87
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.3.8.99.0.0 - Outras Transferências dos Municípios";"siconfi-cor_RO2.4.3.8.99.0.0";2664604,82
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.4.0.00.0.0 - Transferências de Instituições Privadas";"siconfi-cor_RO2.4.4.0.00.0.0";1138162,37
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.4.4.0.00.1.0 - Transferências de Instituições Privadas";"siconfi-cor_RO2.4.4.0.00.1.0";1138162,37
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.9.0.0.00.0.0 - Outras Receitas de Capital";"siconfi-cor_RO2.9.0.0.00.0.0";51869437,1
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.9.9.0.00.0.0 - Demais Receitas de Capital";"siconfi-cor_RO2.9.9.0.00.0.0";51869437,1
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"2.9.9.0.00.1.0 - Demais Receitas de Capital";"siconfi-cor_RO2.9.9.0.00.1.0";51869437,1
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";"siconfi-cor_ReceitasIntraOrcamentarias";1722000918,28
Governo do Estado de Santa Catarina;42;SC;7252502;"Receitas Brutas Realizadas";"7.0.0.0.00.0.0 - Receitas Correntes";"siconfi-cor_RI7.0.0.0.00.0.0";1714491152,92
